#CALIBRATION,STARTS,20190703,152025988,14864,,,,,,,,,,,,
#CALIBRATION,ENDS,20190703,152034613,23488,successful,,,,,,,,,,,
#EXPERIMENT,START,20190703,152036555,25431,7/3/2019 3:20:36 PM,,,,,,,,,,,
#VIDEO,STARTS,20190703,152036557,25433,G9BloomingAppleOrchards,360Video,ERP,4096x2048,10s,29.97fps,QP22,10304k,8bit,H265,,
#VIDEO,ENDS,20190703,152046564,35440,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152049569,38445,G9BloomingAppleOrchards,360Video,ERP,4096x2048,10s,29.97fps,QP22,10304k,8bit,H265,,
#VIDEO,ENDS,20190703,152059611,48487,,,,,,,,,,,,
#RATING,STARTS,20190703,152059728,48604,,,,,,,,,,,,
#RATING,ENDS,20190703,152104570,53446,3,4.84012,G9BloomingAppleOrchards,360Video,ERP,4096x2048,10s,29.97fps,QP22,10304k,8bit,H265
#VIDEO,STARTS,20190703,152104571,53447,G10PandaBaseChengdu,360Video,ERP,4096x2048,10s,29.97fps,QP37,782k,8bit,H265,,
#VIDEO,ENDS,20190703,152114577,63453,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152117582,66458,G10PandaBaseChengdu,360Video,ERP,4096x2048,10s,29.97fps,QP37,782k,8bit,H265,,
#VIDEO,ENDS,20190703,152127613,76489,,,,,,,,,,,,
#RATING,STARTS,20190703,152127729,76605,,,,,,,,,,,,
#RATING,ENDS,20190703,152129622,78497,3,1.8914377,G10PandaBaseChengdu,360Video,ERP,4096x2048,10s,29.97fps,QP37,782k,8bit,H265
#VIDEO,STARTS,20190703,152129623,78498,G10PandaBaseChengdu,360Video,ERP,6144x3072,10s,29.97fps,QP22,22218k,8bit,H265,,
#VIDEO,ENDS,20190703,152139644,88520,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152142648,91524,G10PandaBaseChengdu,360Video,ERP,6144x3072,10s,29.97fps,QP22,22218k,8bit,H265,,
#VIDEO,ENDS,20190703,152152679,101555,,,,,,,,,,,,
#RATING,STARTS,20190703,152152924,101800,,,,,,,,,,,,
#RATING,ENDS,20190703,152153917,102792,4,0.9918247,G10PandaBaseChengdu,360Video,ERP,6144x3072,10s,29.97fps,QP22,22218k,8bit,H265
#VIDEO,STARTS,20190703,152153918,102793,G10PandaBaseChengdu,360Video,ERP,3600x1800,10s,29.97fps,QP22,8661k,8bit,H265,,
#VIDEO,ENDS,20190703,152203949,112825,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152206954,115829,G10PandaBaseChengdu,360Video,ERP,3600x1800,10s,29.97fps,QP22,8661k,8bit,H265,,
#VIDEO,ENDS,20190703,152216973,125849,,,,,,,,,,,,
#RATING,STARTS,20190703,152217072,125947,,,,,,,,,,,,
#RATING,ENDS,20190703,152218181,127057,3,1.1083424,G10PandaBaseChengdu,360Video,ERP,3600x1800,10s,29.97fps,QP22,8661k,8bit,H265
#VIDEO,STARTS,20190703,152218192,127068,G10PandaBaseChengdu,360Video,ERP,4096x2048,10s,29.97fps,crf10,71459k,8bit,H265,,
#VIDEO,ENDS,20190703,152228200,137076,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152231203,140078,G10PandaBaseChengdu,360Video,ERP,4096x2048,10s,29.97fps,crf10,71459k,8bit,H265,,
#VIDEO,ENDS,20190703,152241234,150110,,,,,,,,,,,,
#RATING,STARTS,20190703,152241352,150228,,,,,,,,,,,,
#RATING,ENDS,20190703,152242472,151347,4,1.1182405,G10PandaBaseChengdu,360Video,ERP,4096x2048,10s,29.97fps,crf10,71459k,8bit,H265
#VIDEO,STARTS,20190703,152242473,151348,G9BloomingAppleOrchards,360Video,ERP,3600x1800,10s,29.97fps,QP42,588k,8bit,H265,,
#VIDEO,ENDS,20190703,152252496,161372,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152255498,164374,G9BloomingAppleOrchards,360Video,ERP,3600x1800,10s,29.97fps,QP42,588k,8bit,H265,,
#VIDEO,ENDS,20190703,152305540,174416,,,,,,,,,,,,
#RATING,STARTS,20190703,152305629,174504,,,,,,,,,,,,
#RATING,ENDS,20190703,152307839,176715,2,2.2082882,G9BloomingAppleOrchards,360Video,ERP,3600x1800,10s,29.97fps,QP42,588k,8bit,H265
#VIDEO,STARTS,20190703,152307840,176716,G10PandaBaseChengdu,360Video,ERP,2048x1024,10s,29.97fps,QP27,1081k,8bit,H265,,
#VIDEO,ENDS,20190703,152317849,186724,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152320854,189729,G10PandaBaseChengdu,360Video,ERP,2048x1024,10s,29.97fps,QP27,1081k,8bit,H265,,
#VIDEO,ENDS,20190703,152330896,199772,,,,,,,,,,,,
#RATING,STARTS,20190703,152330927,199802,,,,,,,,,,,,
#RATING,ENDS,20190703,152334880,203755,2,3.9529372,G10PandaBaseChengdu,360Video,ERP,2048x1024,10s,29.97fps,QP27,1081k,8bit,H265
#VIDEO,STARTS,20190703,152334881,203756,G10PandaBaseChengdu,360Video,ERP,3600x1800,10s,29.97fps,QP32,1289k,8bit,H265,,
#VIDEO,ENDS,20190703,152344914,213790,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152347919,216795,G10PandaBaseChengdu,360Video,ERP,3600x1800,10s,29.97fps,QP32,1289k,8bit,H265,,
#VIDEO,ENDS,20190703,152357948,226824,,,,,,,,,,,,
#RATING,STARTS,20190703,152358040,226915,,,,,,,,,,,,
#RATING,ENDS,20190703,152359321,228196,3,1.279248,G10PandaBaseChengdu,360Video,ERP,3600x1800,10s,29.97fps,QP32,1289k,8bit,H265
#VIDEO,STARTS,20190703,152359322,228197,G9BloomingAppleOrchards,360Video,ERP,4096x2048,10s,29.97fps,QP32,2621k,8bit,H265,,
#VIDEO,ENDS,20190703,152409334,238210,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152412337,241212,G9BloomingAppleOrchards,360Video,ERP,4096x2048,10s,29.97fps,QP32,2621k,8bit,H265,,
#VIDEO,ENDS,20190703,152422377,251252,,,,,,,,,,,,
#RATING,STARTS,20190703,152422498,251374,,,,,,,,,,,,
#RATING,ENDS,20190703,152424218,253094,4,1.7185516,G9BloomingAppleOrchards,360Video,ERP,4096x2048,10s,29.97fps,QP32,2621k,8bit,H265
#VIDEO,STARTS,20190703,152424219,253095,G9BloomingAppleOrchards,360Video,ERP,3600x1800,10s,29.97fps,QP37,1169k,8bit,H265,,
#VIDEO,ENDS,20190703,152434217,263093,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152437221,266097,G9BloomingAppleOrchards,360Video,ERP,3600x1800,10s,29.97fps,QP37,1169k,8bit,H265,,
#VIDEO,ENDS,20190703,152447253,276129,,,,,,,,,,,,
#RATING,STARTS,20190703,152447346,276221,,,,,,,,,,,,
#RATING,ENDS,20190703,152448761,277637,3,1.4133718,G9BloomingAppleOrchards,360Video,ERP,3600x1800,10s,29.97fps,QP37,1169k,8bit,H265
#VIDEO,STARTS,20190703,152448773,277649,G9BloomingAppleOrchards,360Video,ERP,6144x3072,10s,29.97fps,QP22,25602k,8bit,H265,,
#VIDEO,ENDS,20190703,152458770,287646,,,,,,,,,,,,
#VIDEO,STARTS,20190703,152501773,290649,G9BloomingAppleOrchards,360Video,ERP,6144x3072,10s,29.97fps,QP22,25602k,8bit,H265,,
#VIDEO,ENDS,20190703,152511805,300681,,,,,,,,,,,,
#RATING,STARTS,20190703,152512057,300932,,,,,,,,,,,,
