20190626,090539780,392861,3,1.9243349,G10PandaBaseChengdu,360Video,ERP,7680,3840,10s,29.97fps,10,136685,8bit,H265,1
20190626,090002655,55737,4,2.9345492,G10PandaBaseChengdu,360Video,ERP,7680,3840,10s,29.97fps,22,27192,8bit,H265,1
20190626,090927500,620582,4,1.4561679,G10PandaBaseChengdu,360Video,ERP,7680,3840,10s,29.97fps,27,12449,8bit,H265,1
20190626,091431968,925050,2,1.852069,G10PandaBaseChengdu,360Video,ERP,7680,3840,10s,29.97fps,32,4958,8bit,H265,1
20190626,092432872,1525954,3,1.1633651,G10PandaBaseChengdu,360Video,ERP,7680,3840,10s,29.97fps,37,2127,8bit,H265,1
20190626,092226340,1399422,3,3.5641712,G10PandaBaseChengdu,360Video,ERP,7680,3840,10s,29.97fps,42,1084,8bit,H265,1
20190626,091226964,800046,2,1.2300157,G10PandaBaseChengdu,360Video,ERP,6144,3072,10s,29.97fps,10,130031,8bit,H265,1
20190626,091751095,1124176,4,1.0476566,G10PandaBaseChengdu,360Video,ERP,6144,3072,10s,29.97fps,22,22218,8bit,H265,1
20190626,091957323,1250405,3,1.7189399,G10PandaBaseChengdu,360Video,ERP,6144,3072,10s,29.97fps,27,8439,8bit,H265,1
20190626,091457938,951020,2,2.6995864,G10PandaBaseChengdu,360Video,ERP,6144,3072,10s,29.97fps,32,3199,8bit,H265,1
20190626,090028867,81948,4,2.9488013,G10PandaBaseChengdu,360Video,ERP,6144,3072,10s,29.97fps,37,1481,8bit,H265,1
20190626,091637505,1050586,3,1.575601,G10PandaBaseChengdu,360Video,ERP,6144,3072,10s,29.97fps,42,764,8bit,H265,1
20190626,090120248,133329,4,2.8565308,G10PandaBaseChengdu,360Video,ERP,4096,2048,10s,29.97fps,10,71459,8bit,H265,1
20190626,092318287,1451368,4,1.378967,G10PandaBaseChengdu,360Video,ERP,4096,2048,10s,29.97fps,22,10859,8bit,H265,1
20190626,092134535,1347617,4,1.2870075,G10PandaBaseChengdu,360Video,ERP,4096,2048,10s,29.97fps,27,3988,8bit,H265,1
20190626,091251595,824677,3,1.4643798,G10PandaBaseChengdu,360Video,ERP,4096,2048,10s,29.97fps,32,1587,8bit,H265,1
20190626,092159364,1372446,2,1.6588785,G10PandaBaseChengdu,360Video,ERP,4096,2048,10s,29.97fps,37,782,8bit,H265,1
20190626,090212367,185448,3,4.1547317,G10PandaBaseChengdu,360Video,ERP,4096,2048,10s,29.97fps,42,400,8bit,H265,1
20190626,091817509,1150591,4,3.2701306,G10PandaBaseChengdu,360Video,ERP,3600,1800,10s,29.97fps,10,57958,8bit,H265,1
20190626,092110072,1323153,4,1.7941196,G10PandaBaseChengdu,360Video,ERP,3600,1800,10s,29.97fps,22,8661,8bit,H265,1
20190626,090512771,365853,4,1.2665975,G10PandaBaseChengdu,360Video,ERP,3600,1800,10s,29.97fps,27,3192,8bit,H265,1
20190626,091340754,873836,3,1.3648299,G10PandaBaseChengdu,360Video,ERP,3600,1800,10s,29.97fps,32,1289,8bit,H265,1
20190626,090837224,570305,3,1.5997039,G10PandaBaseChengdu,360Video,ERP,3600,1800,10s,29.97fps,37,650,8bit,H265,1
20190626,090448343,341425,3,3.3631093,G10PandaBaseChengdu,360Video,ERP,3600,1800,10s,29.97fps,42,335,8bit,H265,1
20190626,090054245,107327,3,2.2911595,G10PandaBaseChengdu,360Video,ERP,2048,1024,10s,29.97fps,10,20296,8bit,H265,1
20190626,092408298,1501379,3,2.4133651,G10PandaBaseChengdu,360Video,ERP,2048,1024,10s,29.97fps,22,2760,8bit,H265,1
20190626,090952967,646048,4,2.3780195,G10PandaBaseChengdu,360Video,ERP,2048,1024,10s,29.97fps,27,1081,8bit,H265,1
20190626,090330057,263139,4,1.7024883,G10PandaBaseChengdu,360Video,ERP,2048,1024,10s,29.97fps,32,478,8bit,H265,1
20190626,091020265,673346,2,4.2261806,G10PandaBaseChengdu,360Video,ERP,2048,1024,10s,29.97fps,37,242,8bit,H265,1
20190626,091612654,1025735,1,1.1728195,G10PandaBaseChengdu,360Video,ERP,2048,1024,10s,29.97fps,42,118,8bit,H265,1
